,backers_count,converted_pledged_amount,country,created_at,currency,current_currency,deadline,disable_communication,fx_rate,goal,id,is_starrable,launched_at,name,pledged,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_pledged,cat_name,cat_slug,loc_state,time_allowed,goal/time_allowed
277,3,13,Aus,2014-10-04,AUD,USD,2014-11-09,False,0.71882768,15.0,1807002708,False,2014-10-10,Badly Drawn Underwear,16.0,True,False,successful,2014-11-09,0.88520095,"{""web"":{""project"":""https://www.kickstarter.com/projects/1364069592/badly-drawn-underwear?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1364069592/badly-drawn-underwear/rewards""}}",14.1632152,Digital Art,art/digital art,VIC,36,0.4166666666666667
278,1,3,NAmerica,2014-07-30,USD,USD,2014-08-31,False,1.0,10000.0,370358646,False,2014-08-01,Top $$ Paid,3.0,False,False,failed,2014-08-31,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1406364658/top-paid?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1406364658/top-paid/rewards""}}",3.0,Textiles,art/textiles,CA,32,312.5
279,9,199,Euro,2014-07-23,GBP,USD,2014-08-12,False,1.30399008,105.0,1661019090,False,2014-07-29,Get this Hooper to Play Festival,119.0,True,False,successful,2014-08-12,1.6976948699999999,"{""web"":{""project"":""https://www.kickstarter.com/projects/getthishoopertoplay/get-this-hooper-to-play-festival?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/getthishoopertoplay/get-this-hooper-to-play-festival/rewards""}}",202.02568953,Performance Art,art/performance art,England,20,5.25
280,51,3645,NAmerica,2017-05-08,USD,USD,2017-06-21,False,1.0,3500.0,1843200236,False,2017-06-07,Buster Business,3645.24,True,False,successful,2017-06-21,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1791121819/buster-business?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1791121819/buster-business/rewards""}}",3645.24,Shorts,film & video/shorts,SC,44,79.54545454545455
281,23,1893,NAmerica,2013-01-02,USD,USD,2014-09-23,False,1.0,25000.0,512922835,False,2014-08-19,Top Hat Distillery • Hand Crafted American Spirits,1893.0,False,False,failed,2014-09-23,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1806083766/top-hat-distillery-hand-crafted-american-spirits?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1806083766/top-hat-distillery-hand-crafted-american-spirits/rewards""}}",1893.0,Small Batch,food/small batch,CA,629,39.7456279809221
282,17,7012,NAmerica,2018-06-05,USD,USD,2018-07-05,False,1.0,7000.0,1038066555,False,2018-06-05,Secret Island Adventure,7012.0,True,False,successful,2018-07-05,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/535815282/secret-island-adventure?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/535815282/secret-island-adventure/rewards""}}",7012.0,Action,film & video/action,CA,30,233.33333333333334
283,1,40,NAmerica,2015-05-15,CAD,USD,2015-06-24,False,0.74903281,4000.0,1981204753,False,2015-05-20,Prohibition Hot Sauce Co needs funding!,50.0,False,False,failed,2015-06-24,0.83064964,"{""web"":{""project"":""https://www.kickstarter.com/projects/1809875950/prohibition-hot-sauce-co-needs-funding?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1809875950/prohibition-hot-sauce-co-needs-funding/rewards""}}",41.532482,Small Batch,food/small batch,AB,40,100.0
284,6,236,Euro,2014-07-23,GBP,USD,2014-09-06,False,1.30577112,1350.0,784493124,False,2014-07-28,"Digital Artist & sculptor, Marton Antal needs your help.",145.0,False,False,failed,2014-09-06,1.69759112,"{""web"":{""project"":""https://www.kickstarter.com/projects/1898751261/digital-artist-and-sculptor-marton-antal-needs-you?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1898751261/digital-artist-and-sculptor-marton-antal-needs-you/rewards""}}",246.1507124,Digital Art,art/digital art,England,45,30.0
285,90,9108,NAmerica,2015-02-04,USD,USD,2015-03-12,False,1.0,35000.0,1826855682,False,2015-02-10,Summer in the City Camp-Music & Art for Detroit Children,9108.0,False,True,failed,2015-03-12,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1302138132/summer-in-the-city-art-camp-music-and-art-for-detr?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1302138132/summer-in-the-city-art-camp-music-and-art-for-detr/rewards""}}",9108.0,Kids,music/kids,MI,36,972.2222222222222
286,0,0,NAmerica,2014-07-21,USD,USD,2014-09-18,False,1.0,7000.0,1645882171,False,2014-08-04,HOA Today,0.0,False,False,failed,2014-09-18,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/2047179467/hoa-today?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/2047179467/hoa-today/rewards""}}",0.0,Periodicals,publishing/periodicals,NM,59,118.64406779661017
287,36,1951,SAmerica,2018-04-09,MXN,USD,2018-07-08,False,0.053016499999999994,35000.0,1508887021,False,2018-06-08,Nacimos para caminar descalzos,37168.8,True,True,successful,2018-07-08,0.04916976,"{""web"":{""project"":""https://www.kickstarter.com/projects/824750089/nacimos-para-caminar-descalzos?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/824750089/nacimos-para-caminar-descalzos/rewards""}}",1827.580975488,Shorts,film & video/shorts,Distrito Federal,90,388.8888888888889
288,0,0,NAmerica,2011-12-07,USD,USD,2012-02-21,False,1.0,15000.0,795044913,False,2012-01-07,Diversity Rules Magazine,0.0,False,False,failed,2012-02-21,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1995909135/diversity-rules-magazine?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1995909135/diversity-rules-magazine/rewards""}}",0.0,Periodicals,publishing/periodicals,NY,76,197.3684210526316
289,119,9001,NAmerica,2016-06-01,USD,USD,2016-06-21,False,1.0,1000.0,853303129,False,2016-06-06,The MONSTERS ATTACK Collection! Classic Horror Comics,9001.0,True,False,successful,2016-06-21,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/914056270/the-monsters-attack-collection-classic-horror-comi?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/914056270/the-monsters-attack-collection-classic-horror-comi/rewards""}}",9001.0,Graphic Novels,comics/graphic novels,ME,20,50.0
290,23,2429,NAmerica,2014-02-05,USD,USD,2014-12-19,False,1.0,25000.0,1364319498,False,2014-11-19,Sustainable Soft Toy & Artisan Rag Doll Line Launch,2429.0,False,False,failed,2014-12-19,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1492637651/sustainable-soft-toy-and-artisan-rag-doll-line-lau?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1492637651/sustainable-soft-toy-and-artisan-rag-doll-line-lau/rewards""}}",2429.0,Textiles,art/textiles,CA,317,78.86435331230284
291,46,4310,NAmerica,2014-09-04,USD,USD,2015-05-04,False,1.0,3500.0,787244672,False,2015-03-20,Gilman Playground Builds a Tech Center,4310.0,True,False,successful,2015-05-04,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/140441671/gilman-playground-builds-a-tech-center?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/140441671/gilman-playground-builds-a-tech-center/rewards""}}",4310.0,Makerspaces,technology/makerspaces,CA,242,14.462809917355372
292,19,288,Euro,2015-01-19,GBP,USD,2016-03-18,False,1.30577112,3000.0,310638290,False,2016-01-18,Magic Touch,199.0,False,False,failed,2016-03-18,1.4256468199999999,"{""web"":{""project"":""https://www.kickstarter.com/projects/1133394963/magic-touch?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1133394963/magic-touch/rewards""}}",283.70371718,Immersive,theater/immersive,England,424,7.0754716981132075
293,12,572,Aisa,2017-01-09,SGD,USD,2017-02-25,False,0.73850226,12000.0,1188384205,False,2017-01-11,Tea Descendants | Let's preserve the tea-making heritage.,803.77,False,False,failed,2017-02-25,0.69300165,"{""web"":{""project"":""https://www.kickstarter.com/projects/teadescendants/tea-descendants-lets-preserve-the-tea-making-herit?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/teadescendants/tea-descendants-lets-preserve-the-tea-making-herit/rewards""}}",557.0139362205,Small Batch,food/small batch,Central Singapore,47,255.31914893617022
294,83,6655,NAmerica,2018-01-22,USD,USD,2018-03-12,False,1.0,5000.0,898176151,False,2018-02-10,NEW From NW Elixirs: Bangkok Hott and Rojo Hott,6655.0,True,False,successful,2018-03-12,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/nwelixirs/new-from-nw-elixirs-bangkok-hott-and-rojo-hott?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/nwelixirs/new-from-nw-elixirs-bangkok-hott-and-rojo-hott/rewards""}}",6655.0,Small Batch,food/small batch,OR,49,102.04081632653062
295,97,10524,NAmerica,2014-08-28,USD,USD,2014-12-14,False,1.0,10000.0,1494558287,False,2014-11-14,Piebird Builds a Nest,10524.0,True,False,successful,2014-12-14,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1108802373/pie-bird-builds-a-nest?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1108802373/pie-bird-builds-a-nest/rewards""}}",10524.0,Small Batch,food/small batch,PA,108,92.5925925925926
296,14,281,Euro,2015-06-02,EUR,USD,2015-07-18,False,1.13029345,2500.0,1709144481,False,2015-06-08,Radioficción: Misterio. Primer episodio.,260.0,False,False,failed,2015-07-18,1.11135314,"{""web"":{""project"":""https://www.kickstarter.com/projects/530592920/radioficcion-misterio-primer-episodio?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/530592920/radioficcion-misterio-primer-episodio/rewards""}}",288.9518164,Immersive,theater/immersive,Madrid,46,54.34782608695652
297,272,11330,Euro,2014-06-11,GBP,USD,2014-07-29,False,1.30577112,5000.0,1333693348,False,2014-06-29,BIOSPHERE,6672.0,True,True,successful,2014-07-29,1.70350786,"{""web"":{""project"":""https://www.kickstarter.com/projects/24509865/biosphere?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/24509865/biosphere/rewards""}}",11365.80444192,Periodicals,publishing/periodicals,England,48,104.16666666666667
298,100,6259,Euro,2017-04-10,EUR,USD,2017-05-11,False,1.13029345,5500.0,1072256590,False,2017-04-10,Junior Magazine Issue 2,5757.0,True,False,successful,2017-05-11,1.05909989,"{""web"":{""project"":""https://www.kickstarter.com/projects/1373128094/junior-magazine-issue-2?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1373128094/junior-magazine-issue-2/rewards""}}",6097.23806673,Periodicals,publishing/periodicals,Dublin,31,177.41935483870967
299,37,1366,Euro,2019-02-20,GBP,USD,2019-03-22,False,1.30577112,650.0,1446368758,False,2019-02-20,Dead End,1039.87,True,False,successful,2019-03-22,1.2900046600000001,"{""web"":{""project"":""https://www.kickstarter.com/projects/deadendshortfilm/dead-end-3?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/deadendshortfilm/dead-end-3/rewards""}}",1341.4371457942,Shorts,film & video/shorts,England,30,21.666666666666668
300,19,649,Euro,2018-06-06,EUR,USD,2018-07-17,False,1.12941772,500.0,698448171,False,2018-06-07,[Boot] : Game Dev Sim,556.0,True,False,successful,2018-07-17,1.16898769,"{""web"":{""project"":""https://www.kickstarter.com/projects/1546153106/boot-game-dev-sim-0?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1546153106/boot-game-dev-sim-0/rewards""}}",649.95715564,Video Games,games/video games,Ile-de-France,41,12.195121951219512
301,18,891,NAmerica,2011-06-09,USD,USD,2011-08-21,False,1.0,4000.0,814040741,False,2011-06-12,"THEMA issue ""One Thing Done Superbly""",891.0,False,False,failed,2011-08-21,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/251621151/thema-issue-one-thing-done-superbly?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/251621151/thema-issue-one-thing-done-superbly/rewards""}}",891.0,Periodicals,publishing/periodicals,LA,73,54.794520547945204
302,19,545,NAmerica,2014-07-14,USD,USD,2014-10-04,False,1.0,500.0,176117229,False,2014-09-04,Sheep2Skein Yarn Shop is Finally Opening. For Real!,545.0,True,False,successful,2014-10-04,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/rbf42/sheep2skein-yarn-shop-is-finally-opening-for-real?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/rbf42/sheep2skein-yarn-shop-is-finally-opening-for-real/rewards""}}",545.0,Knitting,crafts/knitting,FL,82,6.097560975609756
303,4,59,Euro,2016-10-04,GBP,USD,2016-11-03,False,1.30577112,3000.0,527751520,False,2016-10-04,Project Sting Ring,48.0,False,False,failed,2016-11-03,1.29328462,"{""web"":{""project"":""https://www.kickstarter.com/projects/1139028833/project-sting-ring?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1139028833/project-sting-ring/rewards""}}",62.07766176,Small Batch,food/small batch,England,30,100.0
304,20,1553,NAmerica,2012-01-13,USD,USD,2012-02-12,False,1.0,1500.0,2013862256,False,2012-01-13,3D Painted Abstraction,1553.0,True,False,successful,2012-02-12,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1897910056/3d-painted-abstraction?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1897910056/3d-painted-abstraction/rewards""}}",1553.0,Digital Art,art/digital art,NY,30,50.0
305,113,5849,NAmerica,2015-08-12,USD,USD,2015-10-08,False,1.0,800.0,1734953473,False,2015-09-18,Woods with a Story - Bethlehem Olivewood - Handcrafted Pens,5849.0,True,False,successful,2015-10-08,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/bourbonpens/woods-with-a-story-bethlehem-olivewood-handcrafted?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/bourbonpens/woods-with-a-story-bethlehem-olivewood-handcrafted/rewards""}}",5849.0,Woodworking,crafts/woodworking,AL,57,14.035087719298245
306,2,380,NAmerica,2017-05-28,USD,USD,2017-08-14,False,1.0,500.0,318455879,False,2017-07-25,Gorgeous Fine Art Prints of New Photographer's Work!,380.0,False,False,failed,2017-08-14,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1066417819/gorgeous-fine-art-prints-of-new-photographers-work?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1066417819/gorgeous-fine-art-prints-of-new-photographers-work/rewards""}}",380.0,Nature,photography/nature,CA,78,6.410256410256411
307,64,2165,SAmerica,2018-10-10,MXN,USD,2019-01-23,False,0.053016499999999994,40000.0,998163805,False,2018-11-24,Flautísimo,41490.8,True,False,successful,2019-01-23,0.04921632,"{""web"":{""project"":""https://www.kickstarter.com/projects/flautisimo/flautisimo?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/flautisimo/flautisimo/rewards""}}",2042.024489856,Kids,music/kids,Distrito Federal,105,380.95238095238096
308,983,46253,NAmerica,2018-12-04,USD,USD,2019-01-26,False,1.0,9000.0,541416200,False,2019-01-01,Cuddly and Stretchy Jumbo Anxiety Fox Plush!,46253.0,True,False,successful,2019-01-26,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1852466551/cuddly-and-stretchy-jumbo-anxiety-fox-plush?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1852466551/cuddly-and-stretchy-jumbo-anxiety-fox-plush/rewards""}}",46253.0,Textiles,art/textiles,OH,53,169.81132075471697
309,27,964,Euro,2017-02-23,GBP,USD,2017-03-27,False,1.30577112,500.0,1068642168,False,2017-03-07,The Sheriff of Galway Bay,770.0,True,False,successful,2017-03-27,1.22819946,"{""web"":{""project"":""https://www.kickstarter.com/projects/1367069209/the-sheriff-of-galway-bay?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1367069209/the-sheriff-of-galway-bay/rewards""}}",945.7135842,Shorts,film & video/shorts,England,32,15.625
310,2,371,Euro,2014-10-04,EUR,USD,2014-12-12,False,1.13029345,3500.0,1022332489,False,2014-11-12,Reproducing the Derek Prince video teachings,300.0,False,False,failed,2014-12-12,1.2434006499999999,"{""web"":{""project"":""https://www.kickstarter.com/projects/derekprince/reproducing-the-derek-prince-video-teachings?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/derekprince/reproducing-the-derek-prince-video-teachings/rewards""}}",373.020195,Television,film & video/television,Guelders,69,50.72463768115942
311,49,1781,NAmerica,2012-09-05,USD,USD,2014-05-30,False,1.0,9000.0,794658088,False,2014-04-30,LIBERAIDER: THE HARD DRIVE EDITION a hard cover exclusive GN,1781.0,False,False,failed,2014-05-30,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1576279164/liberaider-the-hard-drive-edition-a-hard-cover-exc?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1576279164/liberaider-the-hard-drive-edition-a-hard-cover-exc/rewards""}}",1781.0,Graphic Novels,comics/graphic novels,MA,632,14.240506329113924
312,17,1607,NAmerica,2014-07-07,USD,USD,2014-08-25,False,1.0,9850.0,1182453123,False,2014-07-17,Party Hoppers - One Festival At A Time...,1607.0,False,False,failed,2014-08-25,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/39589278/party-hoppers-onefestivalatatime?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/39589278/party-hoppers-onefestivalatatime/rewards""}}",1607.0,Television,film & video/television,CA,49,201.0204081632653
